351	Memento	A man juggles searching for his wife's murderer and keeping his short-term memory loss from being an obstacle.	1	8.5	25 May 2001 (USA)	1h 53min	10	1	2	http://www.imdb.com/title/tt0209144/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_50	942316	{"females": {"aged_over_45": {"total_votes": 10135, "rating": 7.7}, "aged_30_44": {"total_votes": 47710, "rating": 8.2}, "aged_18_29": {"total_votes": 55150, "rating": 8.3}, "aged_under_18": {"total_votes": 282, "rating": 8.6}, "all_votes": {"total_votes": 119032, "rating": 8.2}}, "total_votes": 942316, "votes_per_ratings": {"6": 36442, "9": 287394, "7": 111253, "3": 4429, "5": 14703, "2": 3379, "4": 7073, "1": 9383, "10": 221660, "8": 246600}, "all_genders": {"aged_over_45": {"total_votes": 64594, "rating": 8.1}, "aged_30_44": {"total_votes": 342682, "rating": 8.5}, "aged_18_29": {"total_votes": 312625, "rating": 8.6}, "aged_under_18": {"total_votes": 1777, "rating": 8.8}, "all_votes": {"total_votes": 942316, "rating": 8.5}}, "rating_page_link": "http://www.imdb.com/title/tt0209144/ratings?ref_=tt_ov_rt", "males": {"aged_over_45": {"total_votes": 53296, "rating": 8.1}, "aged_30_44": {"total_votes": 290806, "rating": 8.5}, "aged_18_29": {"total_votes": 254920, "rating": 8.6}, "aged_under_18": {"total_votes": 1483, "rating": 8.9}, "all_votes": {"total_votes": 629967, "rating": 8.5}}}	{English}	2017/12/21	2017/12/21
352	Blade Runner 2049	A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.	1	8.4	6 October 2017 (USA)	2h 44min	10	1	2	http://www.imdb.com/title/tt1856101/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_66	160030	{"females": {"aged_over_45": {"total_votes": 1402, "rating": 7.9}, "aged_30_44": {"total_votes": 5110, "rating": 8.0}, "aged_18_29": {"total_votes": 7054, "rating": 8.1}, "aged_under_18": {"total_votes": 126, "rating": 8.3}, "all_votes": {"total_votes": 15172, "rating": 8.1}}, "total_votes": 160030, "votes_per_ratings": {"6": 7519, "9": 47634, "7": 17509, "3": 1376, "5": 3541, "2": 1082, "4": 1862, "1": 2692, "10": 39984, "8": 36831}, "all_genders": {"aged_over_45": {"total_votes": 12389, "rating": 8.2}, "aged_30_44": {"total_votes": 48007, "rating": 8.3}, "aged_18_29": {"total_votes": 50484, "rating": 8.5}, "aged_under_18": {"total_votes": 1002, "rating": 8.9}, "all_votes": {"total_votes": 160030, "rating": 8.4}}, "rating_page_link": "http://www.imdb.com/title/tt1856101/ratings?ref_=tt_ov_rt", "males": {"aged_over_45": {"total_votes": 10714, "rating": 8.2}, "aged_30_44": {"total_votes": 42069, "rating": 8.3}, "aged_18_29": {"total_votes": 42829, "rating": 8.6}, "aged_under_18": {"total_votes": 868, "rating": 9.0}, "all_votes": {"total_votes": 106295, "rating": 8.4}}}	{English,Finnish,Japanese,Hungarian,Russian,Somali,Spanish}	2017/12/21	2017/12/21
353	Like Stars on Earth	An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.	1	8.5	21 December 2007 (India)	2h 45min	8	1	2	http://www.imdb.com/title/tt0986264/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_82	113379	{"females": {"aged_over_45": {"total_votes": 693, "rating": 5.1}, "aged_30_44": {"total_votes": 3325, "rating": 8.2}, "aged_18_29": {"total_votes": 6761, "rating": 8.6}, "aged_under_18": {"total_votes": 89, "rating": 8.7}, "all_votes": {"total_votes": 11771, "rating": 8.2}}, "total_votes": 113379, "votes_per_ratings": {"6": 3051, "9": 32013, "7": 8716, "3": 564, "5": 1513, "2": 635, "4": 767, "1": 3213, "10": 41674, "8": 21233}, "all_genders": {"aged_over_45": {"total_votes": 3272, "rating": 6.4}, "aged_30_44": {"total_votes": 28467, "rating": 8.2}, "aged_18_29": {"total_votes": 51338, "rating": 8.6}, "aged_under_18": {"total_votes": 457, "rating": 8.7}, "all_votes": {"total_votes": 113379, "rating": 8.5}}, "rating_page_link": "http://www.imdb.com/title/tt0986264/ratings?ref_=tt_ov_rt", "males": {"aged_over_45": {"total_votes": 2534, "rating": 6.7}, "aged_30_44": {"total_votes": 24939, "rating": 8.2}, "aged_18_29": {"total_votes": 44344, "rating": 8.7}, "aged_under_18": {"total_votes": 366, "rating": 8.7}, "all_votes": {"total_votes": 77119, "rating": 8.5}}}	{Hindi,English}	2017/12/21	2017/12/21
354	The Sting	Two grifters team up to pull off the ultimate con.	1	8.3	25 December 1973 (USA)	2h 9min	8	1	2	http://www.imdb.com/title/tt0070735/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_96	196255	{"females": {"aged_over_45": {"total_votes": 5512, "rating": 8.4}, "aged_30_44": {"total_votes": 7423, "rating": 8.2}, "aged_18_29": {"total_votes": 5394, "rating": 8.2}, "aged_under_18": {"total_votes": 30, "rating": 7.5}, "all_votes": {"total_votes": 19081, "rating": 8.3}}, "total_votes": 196255, "votes_per_ratings": {"6": 8080, "9": 54438, "7": 27834, "3": 706, "5": 2932, "2": 536, "4": 1182, "1": 1736, "10": 39111, "8": 59700}, "all_genders": {"aged_over_45": {"total_votes": 37152, "rating": 8.4}, "aged_30_44": {"total_votes": 72258, "rating": 8.3}, "aged_18_29": {"total_votes": 42382, "rating": 8.3}, "aged_under_18": {"total_votes": 292, "rating": 8.1}, "all_votes": {"total_votes": 196255, "rating": 8.3}}, "rating_page_link": "http://www.imdb.com/title/tt0070735/ratings?ref_=tt_ov_rt", "males": {"aged_over_45": {"total_votes": 31119, "rating": 8.4}, "aged_30_44": {"total_votes": 64016, "rating": 8.3}, "aged_18_29": {"total_votes": 36626, "rating": 8.4}, "aged_under_18": {"total_votes": 261, "rating": 8.1}, "all_votes": {"total_votes": 136690, "rating": 8.3}}}	{English}	2017/12/21	2017/12/21
355	The Hunt	A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.	1	8.3	24 January 2013 (South Korea)	1h 55min	10	1	2	http://www.imdb.com/title/tt2106476/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_104	206117	{"females": {"aged_over_45": {"total_votes": 2323, "rating": 8.1}, "aged_30_44": {"total_votes": 11188, "rating": 8.2}, "aged_18_29": {"total_votes": 16970, "rating": 8.4}, "aged_under_18": {"total_votes": 68, "rating": 8.6}, "all_votes": {"total_votes": 32346, "rating": 8.3}}, "total_votes": 206117, "votes_per_ratings": {"6": 7370, "9": 62463, "7": 27953, "3": 693, "5": 2654, "2": 583, "4": 1058, "1": 1517, "10": 32815, "8": 69011}, "all_genders": {"aged_over_45": {"total_votes": 13443, "rating": 8.0}, "aged_30_44": {"total_votes": 68065, "rating": 8.2}, "aged_18_29": {"total_votes": 81674, "rating": 8.4}, "aged_under_18": {"total_votes": 436, "rating": 8.8}, "all_votes": {"total_votes": 206117, "rating": 8.3}}, "rating_page_link": "http://www.imdb.com/title/tt2106476/ratings?ref_=tt_ov_rt", "males": {"aged_over_45": {"total_votes": 10859, "rating": 8.0}, "aged_30_44": {"total_votes": 55946, "rating": 8.2}, "aged_18_29": {"total_votes": 63849, "rating": 8.5}, "aged_under_18": {"total_votes": 362, "rating": 8.9}, "all_votes": {"total_votes": 138002, "rating": 8.3}}}	{Danish,English,Polish}	2017/12/21	2017/12/21
356	The Pianist	A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.	1	8.5	28 March 2003 (USA)	2h 30min	10	1	2	http://www.imdb.com/title/tt0253474/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_40	567847	{"all_genders": {"all_votes": {"rating": 8.5, "total_votes": 567847}, "aged_under_18": {"rating": 8.7, "total_votes": 1112}, "aged_over_45": {"rating": 8.2, "total_votes": 38814}, "aged_18_29": {"rating": 8.7, "total_votes": 206381}, "aged_30_44": {"rating": 8.4, "total_votes": 191433}}, "votes_per_ratings": {"6": 17099, "3": 2333, "1": 5695, "9": 184501, "7": 58661, "2": 1789, "4": 3556, "5": 6854, "10": 134831, "8": 152528}, "rating_page_link": "http://www.imdb.com/title/tt0253474/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.6, "total_votes": 94964}, "aged_under_18": {"rating": 8.8, "total_votes": 272}, "aged_over_45": {"rating": 8.3, "total_votes": 7172}, "aged_18_29": {"rating": 8.8, "total_votes": 49649}, "aged_30_44": {"rating": 8.5, "total_votes": 32669}}, "total_votes": 567847, "males": {"all_votes": {"rating": 8.5, "total_votes": 360712}, "aged_under_18": {"rating": 8.7, "total_votes": 834}, "aged_over_45": {"rating": 8.2, "total_votes": 31057}, "aged_18_29": {"rating": 8.7, "total_votes": 155038}, "aged_30_44": {"rating": 8.4, "total_votes": 156584}}}	{English,German,Russian}	2017/12/21	2017/12/21
357	Vertigo	A San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.	1	8.4	21 July 1958 (Brazil)	2h 8min	8	1	2	http://www.imdb.com/title/tt0052357/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_74	282884	{"all_genders": {"all_votes": {"rating": 8.4, "total_votes": 282884}, "aged_under_18": {"rating": 8.5, "total_votes": 581}, "aged_over_45": {"rating": 8.4, "total_votes": 37246}, "aged_18_29": {"rating": 8.4, "total_votes": 79518}, "aged_30_44": {"rating": 8.3, "total_votes": 100877}}, "votes_per_ratings": {"6": 14612, "3": 1447, "1": 2745, "9": 70784, "7": 40890, "2": 910, "4": 2381, "5": 5726, "10": 67195, "8": 76194}, "rating_page_link": "http://www.imdb.com/title/tt0052357/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.3, "total_votes": 38664}, "aged_under_18": {"rating": 8.3, "total_votes": 106}, "aged_over_45": {"rating": 8.5, "total_votes": 6233}, "aged_18_29": {"rating": 8.2, "total_votes": 15752}, "aged_30_44": {"rating": 8.3, "total_votes": 15027}}, "total_votes": 282884, "males": {"all_votes": {"rating": 8.4, "total_votes": 185168}, "aged_under_18": {"rating": 8.6, "total_votes": 472}, "aged_over_45": {"rating": 8.4, "total_votes": 30476}, "aged_18_29": {"rating": 8.4, "total_votes": 63085}, "aged_30_44": {"rating": 8.3, "total_votes": 84717}}}	{English}	2017/12/21	2017/12/21
358	The Kid	The Tramp cares for an abandoned child, but events put that relationship in jeopardy.	1	8.3	6 February 1921 (USA)	1h 8min	\N	1	2	http://www.imdb.com/title/tt0012349/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_100	80718	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 80718}, "aged_under_18": {"rating": 8.3, "total_votes": 311}, "aged_over_45": {"rating": 8.3, "total_votes": 9406}, "aged_18_29": {"rating": 8.4, "total_votes": 28531}, "aged_30_44": {"rating": 8.3, "total_votes": 26010}}, "votes_per_ratings": {"6": 3490, "3": 409, "1": 1409, "9": 20143, "7": 10410, "2": 363, "4": 630, "5": 1505, "10": 19126, "8": 23233}, "rating_page_link": "http://www.imdb.com/title/tt0012349/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.4, "total_votes": 9732}, "aged_under_18": {"rating": 8.9, "total_votes": 43}, "aged_over_45": {"rating": 8.5, "total_votes": 1484}, "aged_18_29": {"rating": 8.5, "total_votes": 4622}, "aged_30_44": {"rating": 8.4, "total_votes": 3180}}, "total_votes": 80718, "males": {"all_votes": {"rating": 8.3, "total_votes": 56360}, "aged_under_18": {"rating": 8.2, "total_votes": 267}, "aged_over_45": {"rating": 8.3, "total_votes": 7789}, "aged_18_29": {"rating": 8.4, "total_votes": 23679}, "aged_30_44": {"rating": 8.2, "total_votes": 22572}}}	{English}	2017/12/21	2017/12/21
359	Rashomon	A heinous crime and its aftermath are recalled from differing points of view.	1	8.3	26 December 1951 (USA)	1h 28min	\N	1	2	http://www.imdb.com/title/tt0042876/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_111	116610	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 116610}, "aged_under_18": {"rating": 8.1, "total_votes": 196}, "aged_over_45": {"rating": 8.3, "total_votes": 14146}, "aged_18_29": {"rating": 8.3, "total_votes": 32929}, "aged_30_44": {"rating": 8.3, "total_votes": 45410}}, "votes_per_ratings": {"6": 5894, "3": 849, "1": 2792, "9": 28827, "7": 15973, "2": 769, "4": 1344, "5": 2847, "10": 28686, "8": 28629}, "rating_page_link": "http://www.imdb.com/title/tt0042876/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.0, "total_votes": 11113}, "aged_under_18": {"rating": 7.3, "total_votes": 21}, "aged_over_45": {"rating": 7.5, "total_votes": 2112}, "aged_18_29": {"rating": 8.0, "total_votes": 4199}, "aged_30_44": {"rating": 8.1, "total_votes": 4466}}, "total_votes": 116610, "males": {"all_votes": {"rating": 8.3, "total_votes": 83144}, "aged_under_18": {"rating": 8.1, "total_votes": 174}, "aged_over_45": {"rating": 8.3, "total_votes": 11839}, "aged_18_29": {"rating": 8.3, "total_votes": 28467}, "aged_30_44": {"rating": 8.3, "total_votes": 40489}}}	{Japanese}	2017/12/21	2017/12/21
360	Yojimbo	A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.	1	8.3	13 September 1961 (USA)	1h 50min	\N	1	2	http://www.imdb.com/title/tt0055630/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_114	83632	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 83632}, "aged_under_18": {"rating": 8.2, "total_votes": 136}, "aged_over_45": {"rating": 8.1, "total_votes": 11084}, "aged_18_29": {"rating": 8.3, "total_votes": 20766}, "aged_30_44": {"rating": 8.3, "total_votes": 34522}}, "votes_per_ratings": {"6": 3489, "3": 509, "1": 2371, "9": 22433, "7": 10316, "2": 593, "4": 730, "5": 1582, "10": 18363, "8": 23246}, "rating_page_link": "http://www.imdb.com/title/tt0055630/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.6, "total_votes": 5524}, "aged_under_18": {"rating": 8.3, "total_votes": 9}, "aged_over_45": {"rating": 6.6, "total_votes": 1375}, "aged_18_29": {"rating": 7.7, "total_votes": 1656}, "aged_30_44": {"rating": 7.9, "total_votes": 2337}}, "total_votes": 83632, "males": {"all_votes": {"rating": 8.3, "total_votes": 62077}, "aged_under_18": {"rating": 8.2, "total_votes": 127}, "aged_over_45": {"rating": 8.3, "total_votes": 9557}, "aged_18_29": {"rating": 8.3, "total_votes": 18933}, "aged_30_44": {"rating": 8.3, "total_votes": 31853}}}	{Japanese}	2017/12/21	2017/12/21
361	Up	Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.	1	8.3	29 May 2009 (USA)	1h 36min	8	1	2	http://www.imdb.com/title/tt1049413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_116	754874	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 754874}, "aged_under_18": {"rating": 8.3, "total_votes": 3385}, "aged_over_45": {"rating": 8.1, "total_votes": 41686}, "aged_18_29": {"rating": 8.4, "total_votes": 303350}, "aged_30_44": {"rating": 8.2, "total_votes": 227858}}, "votes_per_ratings": {"6": 38974, "3": 2800, "1": 4807, "9": 198840, "7": 115929, "2": 1921, "4": 5257, "5": 13294, "10": 153807, "8": 219245}, "rating_page_link": "http://www.imdb.com/title/tt1049413/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.4, "total_votes": 144216}, "aged_under_18": {"rating": 8.2, "total_votes": 922}, "aged_over_45": {"rating": 8.3, "total_votes": 7863}, "aged_18_29": {"rating": 8.5, "total_votes": 82576}, "aged_30_44": {"rating": 8.4, "total_votes": 43354}}, "total_votes": 754874, "males": {"all_votes": {"rating": 8.2, "total_votes": 462052}, "aged_under_18": {"rating": 8.3, "total_votes": 2448}, "aged_over_45": {"rating": 8.1, "total_votes": 33181}, "aged_18_29": {"rating": 8.3, "total_votes": 218084}, "aged_30_44": {"rating": 8.1, "total_votes": 181738}}}	{English}	2017/12/21	2017/12/21
362	Some Like It Hot	When two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.	1	8.3	14 April 1959 (Japan)	2h 1min	\N	1	2	http://www.imdb.com/title/tt0053291/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_118	196146	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 196146}, "aged_under_18": {"rating": 8.5, "total_votes": 320}, "aged_over_45": {"rating": 8.4, "total_votes": 31836}, "aged_18_29": {"rating": 8.3, "total_votes": 51721}, "aged_30_44": {"rating": 8.2, "total_votes": 68956}}, "votes_per_ratings": {"6": 10971, "3": 1115, "1": 2268, "9": 45345, "7": 30091, "2": 832, "4": 1748, "5": 4209, "10": 46151, "8": 53416}, "rating_page_link": "http://www.imdb.com/title/tt0053291/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.4, "total_votes": 41764}, "aged_under_18": {"rating": 8.6, "total_votes": 89}, "aged_over_45": {"rating": 8.5, "total_votes": 6490}, "aged_18_29": {"rating": 8.4, "total_votes": 17416}, "aged_30_44": {"rating": 8.4, "total_votes": 16102}}, "total_votes": 196146, "males": {"all_votes": {"rating": 8.2, "total_votes": 114593}, "aged_under_18": {"rating": 8.4, "total_votes": 229}, "aged_over_45": {"rating": 8.4, "total_votes": 24877}, "aged_18_29": {"rating": 8.3, "total_votes": 33820}, "aged_30_44": {"rating": 8.1, "total_votes": 52070}}}	{English}	2017/12/21	2017/12/21
363	Unforgiven	Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner and a young man.	1	8.2	7 August 1992 (USA)	2h 10min	10	1	2	http://www.imdb.com/title/tt0105695/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_120	308538	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 308538}, "aged_under_18": {"rating": 8.4, "total_votes": 369}, "aged_over_45": {"rating": 8.3, "total_votes": 45203}, "aged_18_29": {"rating": 8.2, "total_votes": 72593}, "aged_30_44": {"rating": 8.3, "total_votes": 123231}}, "votes_per_ratings": {"6": 15274, "3": 1346, "1": 2815, "9": 80085, "7": 47555, "2": 1003, "4": 2379, "5": 5513, "10": 58254, "8": 94314}, "rating_page_link": "http://www.imdb.com/title/tt0105695/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.8, "total_votes": 18474}, "aged_under_18": {"rating": 8.1, "total_votes": 23}, "aged_over_45": {"rating": 7.6, "total_votes": 5275}, "aged_18_29": {"rating": 7.7, "total_votes": 4652}, "aged_30_44": {"rating": 7.8, "total_votes": 7830}}, "total_votes": 308538, "males": {"all_votes": {"rating": 8.3, "total_votes": 229609}, "aged_under_18": {"rating": 8.4, "total_votes": 345}, "aged_over_45": {"rating": 8.3, "total_votes": 39321}, "aged_18_29": {"rating": 8.2, "total_votes": 67440}, "aged_30_44": {"rating": 8.3, "total_votes": 114103}}}	{English}	2017/12/21	2017/12/21
364	Die Hard	John McClane, officer of the NYPD, tries to save his wife Holly Gennaro and several others that were taken hostage by German terrorist Hans Gruber during a Christmas party at the Nakatomi Plaza in Los Angeles.	1	8.2	20 July 1988 (USA)	2h 12min	10	1	2	http://www.imdb.com/title/tt0095016/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_122	655747	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 655747}, "aged_under_18": {"rating": 8.5, "total_votes": 1312}, "aged_over_45": {"rating": 8.2, "total_votes": 60414}, "aged_18_29": {"rating": 8.2, "total_votes": 185664}, "aged_30_44": {"rating": 8.3, "total_votes": 255595}}, "votes_per_ratings": {"6": 33519, "3": 2453, "1": 3767, "9": 157594, "7": 109841, "2": 1598, "4": 4448, "5": 11337, "10": 119375, "8": 211815}, "rating_page_link": "http://www.imdb.com/title/tt0095016/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.9, "total_votes": 60071}, "aged_under_18": {"rating": 8.2, "total_votes": 139}, "aged_over_45": {"rating": 8.0, "total_votes": 8733}, "aged_18_29": {"rating": 7.9, "total_votes": 21751}, "aged_30_44": {"rating": 7.8, "total_votes": 26528}}, "total_votes": 655747, "males": {"all_votes": {"rating": 8.3, "total_votes": 462678}, "aged_under_18": {"rating": 8.6, "total_votes": 1159}, "aged_over_45": {"rating": 8.2, "total_votes": 50801}, "aged_18_29": {"rating": 8.2, "total_votes": 162479}, "aged_30_44": {"rating": 8.3, "total_votes": 226294}}}	{English,German,Italian}	2017/12/21	2017/12/21
365	Raging Bull	An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring destroys his life outside it.	1	8.2	19 December 1980 (USA)	2h 9min	10	1	2	http://www.imdb.com/title/tt0081398/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_124	260168	{"all_genders": {"all_votes": {"rating": 8.2, "total_votes": 260168}, "aged_under_18": {"rating": 8.8, "total_votes": 475}, "aged_over_45": {"rating": 8.1, "total_votes": 28442}, "aged_18_29": {"rating": 8.3, "total_votes": 72645}, "aged_30_44": {"rating": 8.2, "total_votes": 102295}}, "votes_per_ratings": {"6": 14081, "3": 1540, "1": 2862, "9": 62823, "7": 39583, "2": 1093, "4": 2541, "5": 5485, "10": 55457, "8": 74703}, "rating_page_link": "http://www.imdb.com/title/tt0081398/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.8, "total_votes": 16109}, "aged_under_18": {"rating": 8.1, "total_votes": 36}, "aged_over_45": {"rating": 7.6, "total_votes": 3176}, "aged_18_29": {"rating": 7.8, "total_votes": 5528}, "aged_30_44": {"rating": 7.8, "total_votes": 6844}}, "total_votes": 260168, "males": {"all_votes": {"rating": 8.3, "total_votes": 193122}, "aged_under_18": {"rating": 8.8, "total_votes": 437}, "aged_over_45": {"rating": 8.2, "total_votes": 24847}, "aged_18_29": {"rating": 8.3, "total_votes": 66601}, "aged_30_44": {"rating": 8.2, "total_votes": 94485}}}	{English}	2017/12/21	2017/12/21
366	Children of Heaven	After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to win" a new pair."	1	8.4	22 January 1999 (USA)	1h 29min	8	1	2	http://www.imdb.com/title/tt0118849/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_126	39005	{"all_genders": {"all_votes": {"rating": 8.4, "total_votes": 39005}, "aged_under_18": {"rating": 8.1, "total_votes": 95}, "aged_over_45": {"rating": 7.9, "total_votes": 3108}, "aged_18_29": {"rating": 8.5, "total_votes": 14151}, "aged_30_44": {"rating": 8.3, "total_votes": 13169}}, "votes_per_ratings": {"6": 1369, "3": 214, "1": 641, "9": 10249, "7": 4227, "2": 246, "4": 282, "5": 640, "10": 11468, "8": 9669}, "rating_page_link": "http://www.imdb.com/title/tt0118849/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 8.5, "total_votes": 6040}, "aged_under_18": {"rating": 8.5, "total_votes": 27}, "aged_over_45": {"rating": 8.0, "total_votes": 715}, "aged_18_29": {"rating": 8.6, "total_votes": 2718}, "aged_30_44": {"rating": 8.6, "total_votes": 2305}}, "total_votes": 39005, "males": {"all_votes": {"rating": 8.3, "total_votes": 25508}, "aged_under_18": {"rating": 8.0, "total_votes": 68}, "aged_over_45": {"rating": 7.8, "total_votes": 2344}, "aged_18_29": {"rating": 8.5, "total_votes": 11348}, "aged_30_44": {"rating": 8.2, "total_votes": 10759}}}	{Persian}	2017/12/21	2017/12/21
367	Ikiru	A bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.	1	8.3	25 March 1956 (USA)	2h 23min	\N	1	2	http://www.imdb.com/title/tt0044741/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3376940102&pf_rd_r=07E62SRT60QJ0K2FBJH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_128	48563	{"all_genders": {"all_votes": {"rating": 8.3, "total_votes": 48563}, "aged_under_18": {"rating": 8.3, "total_votes": 88}, "aged_over_45": {"rating": 7.7, "total_votes": 6989}, "aged_18_29": {"rating": 8.4, "total_votes": 13347}, "aged_30_44": {"rating": 8.3, "total_votes": 18807}}, "votes_per_ratings": {"6": 2154, "3": 378, "1": 2360, "9": 11418, "7": 5245, "2": 404, "4": 595, "5": 1219, "10": 14178, "8": 10612}, "rating_page_link": "http://www.imdb.com/title/tt0044741/ratings?ref_=tt_ov_rt", "females": {"all_votes": {"rating": 7.4, "total_votes": 4549}, "aged_under_18": {"rating": 7.5, "total_votes": 6}, "aged_over_45": {"rating": 6.0, "total_votes": 1213}, "aged_18_29": {"rating": 8.0, "total_votes": 1485}, "aged_30_44": {"rating": 7.8, "total_votes": 1716}}, "total_votes": 48563, "males": {"all_votes": {"rating": 8.3, "total_votes": 35283}, "aged_under_18": {"rating": 8.3, "total_votes": 81}, "aged_over_45": {"rating": 8.1, "total_votes": 5692}, "aged_18_29": {"rating": 8.4, "total_votes": 11766}, "aged_30_44": {"rating": 8.3, "total_votes": 16896}}}	{Japanese}	2017/12/21	2017/12/21
